equipment_id,equipment_type,room_id,room_type,installation_date,age_months,week_of_year,is_exam_period,academic_usage_multiplier,daily_usage_hours,total_usage_hours,last_maintenance_days,maintenance_count,degradation_score,room_temperature,dust_factor,humidity,operating_temperature,power_consumption,performance_score,vibration_level,dust_accumulation,humidity_level,failure_probability,failure_type,maintenance_urgency,days_to_failure,equipment_status
P5120,podium,CLASSROOM909,classroom,2020-10-07,55,16,True,1.0,11.02,14549.06,74,9,0.837,30.0,1.5,0.4,43.72,188.81,15.73,43.07,125.5,40.0,0.935,speaker_distortion,critical,5,at_risk
A5121,air_conditioner,LECTURE239,lecture_hall,2020-02-04,56,37,False,0.2,0.65,880.24,233,9,0.439,27.57,0.8,0.8,34.72,2390.2,55.95,24.78,35.1,80.0,0.376,filter_clog,medium,56,operational
P5122,podium,LECTURE854,lecture_hall,2024-02-04,4,23,False,1.0,4.72,453.49,48,1,0.083,27.54,0.8,0.8,29.77,160.11,88.97,4.79,6.61,80.0,0.233,speaker_distortion,medium,69,operational
P5123,podium,LECTURE639,lecture_hall,2023-07-02,7,4,False,1.0,7.94,1333.33,73,1,0.163,29.27,2.0,0.3,33.09,165.52,82.33,12.59,32.5,30.0,0.365,microphone_failure,medium,57,operational
P5124,projector,CLASSROOM568,classroom,2020-12-07,44,29,False,1.0,4.86,5132.45,260,7,0.848,26.44,0.8,0.8,51.32,373.57,14.73,52.38,67.82,80.0,0.639,fan_failure,high,32,at_risk
P5125,projector,SEMINAR884,seminar_room,2023-01-31,26,12,False,1.0,10.65,6645.55,190,4,0.83,26.18,1.5,0.4,62.83,362.88,16.85,50.24,124.5,40.0,0.632,lamp_burnout,high,33,at_risk
P5126,projector,CLASSROOM500,classroom,2022-12-07,9,35,True,1.0,9.01,1945.47,233,1,0.407,30.41,0.8,0.8,57.53,317.52,58.5,24.56,32.57,80.0,0.563,color_degradation,high,39,at_risk
P5127,podium,CLASSROOM468,classroom,2023-09-22,6,12,False,1.0,7.9,1137.49,18,1,0.102,28.49,1.5,0.4,28.63,161.48,87.8,5.92,15.28,40.0,0.116,connectivity_issue,low,79,operational
P5128,podium,CLASSROOM735,classroom,2020-06-21,39,36,True,1.0,2.43,2277.36,190,6,0.467,26.28,0.8,0.8,41.0,174.25,52.14,29.15,37.38,80.0,0.787,speaker_distortion,critical,19,at_risk
P5129,podium,LAB192,lab,2020-12-28,33,37,False,0.2,2.03,1606.3,225,5,0.433,29.35,0.8,0.8,34.56,163.22,55.44,21.74,34.63,80.0,0.473,connectivity_issue,high,47,operational
P5130,podium,CLASSROOM750,classroom,2024-02-17,1,12,False,1.0,9.27,222.52,263,1,0.216,26.35,1.5,0.4,32.93,174.02,76.14,14.05,32.42,40.0,0.386,control_panel_malfunction,medium,55,operational
A5131,air_conditioner,LAB414,lab,2023-05-07,4,36,True,1.0,6.48,622.48,40,1,0.063,27.03,0.8,0.8,33.53,2004.68,90.99,10.1,5.04,80.0,0.236,electrical_fault,medium,68,operational
P5132,podium,LAB884,lab,2021-06-24,48,23,False,1.0,6.88,7928.97,103,8,0.722,31.91,0.8,0.8,34.76,190.76,26.65,44.96,57.78,80.0,0.589,speaker_distortion,high,36,at_risk
P5133,podium,LAB483,lab,2023-12-05,10,40,False,0.2,0.7,167.95,213,1,0.236,28.4,0.8,0.8,30.03,176.08,73.33,15.38,18.87,80.0,0.394,microphone_failure,medium,54,operational
P5134,projector,SEMINAR101,seminar_room,2020-12-29,46,41,False,0.2,1.25,1380.69,100,7,0.456,28.98,0.8,0.8,52.95,317.38,53.02,31.45,36.49,80.0,0.482,color_degradation,high,46,operational
A5135,air_conditioner,LAB713,lab,2022-01-21,20,37,False,0.2,1.23,591.74,8,3,0.124,28.0,0.8,0.8,38.75,2153.81,86.04,12.78,9.93,80.0,0.172,refrigerant_leak,low,74,operational
A5136,air_conditioner,CLASSROOM128,classroom,2023-05-02,7,48,False,0.2,1.04,175.31,229,1,0.168,27.13,1.5,0.4,34.13,1980.26,82.64,18.23,25.21,40.0,0.267,refrigerant_leak,medium,65,operational
A5137,air_conditioner,CLASSROOM499,classroom,2021-02-03,54,28,False,1.0,9.19,11912.94,153,9,0.752,30.41,0.8,0.8,47.65,2217.59,24.05,38.13,60.17,80.0,0.601,compressor_failure,high,35,at_risk
P5138,projector,LAB706,lab,2021-06-17,43,52,False,0.2,1.05,1082.98,170,7,0.494,27.19,2.0,0.3,50.18,334.17,50.42,34.57,98.83,30.0,0.498,overheating,high,45,operational
A5139,air_conditioner,SEMINAR301,seminar_room,2020-05-24,59,13,False,1.0,6.12,8659.64,59,9,0.616,30.97,1.5,0.4,39.97,2202.47,38.18,38.99,92.46,40.0,0.51,filter_clog,high,44,at_risk
A5140,air_conditioner,LECTURE315,lecture_hall,2020-06-29,49,28,False,1.0,4.81,5652.09,57,8,0.465,26.68,0.8,0.8,46.1,2285.47,53.13,28.8,37.21,80.0,0.444,compressor_failure,high,50,operational
P5141,projector,CLASSROOM485,classroom,2021-09-26,31,15,True,1.0,7.84,5830.7,269,5,0.841,31.64,1.5,0.4,59.63,393.85,15.67,44.89,126.13,40.0,0.736,overheating,critical,23,at_risk
A5142,air_conditioner,CLASSROOM411,classroom,2021-07-01,45,11,False,1.0,4.81,5191.51,142,7,0.477,31.35,1.5,0.4,38.22,2174.55,49.87,31.42,71.54,40.0,0.491,compressor_failure,high,45,operational
P5143,projector,LECTURE596,lecture_hall,2021-04-01,42,37,False,0.2,2.2,2214.73,69,7,0.471,28.32,0.8,0.8,53.17,309.23,52.14,33.05,37.7,80.0,0.488,lamp_burnout,high,46,operational
P5144,podium,CLASSROOM410,classroom,2022-01-30,30,29,False,1.0,11.83,8515.17,108,5,0.666,28.57,0.8,0.8,37.62,165.18,32.26,43.16,53.26,80.0,0.566,control_panel_malfunction,high,39,at_risk
P5145,podium,SEMINAR272,seminar_room,2021-02-27,45,45,False,0.2,1.78,1920.32,260,7,0.521,28.02,1.5,0.4,35.18,183.76,45.54,35.54,78.15,40.0,0.508,microphone_failure,high,44,at_risk
A5146,air_conditioner,CLASSROOM833,classroom,2023-03-12,5,32,False,1.0,7.91,949.02,167,1,0.149,29.67,0.8,0.8,39.34,1961.31,84.01,12.5,11.95,80.0,0.36,compressor_failure,medium,57,operational
P5147,projector,CLASSROOM952,classroom,2022-07-17,14,36,True,1.0,2.18,731.23,115,2,0.259,26.33,0.8,0.8,51.84,319.65,73.6,19.71,20.7,80.0,0.503,lamp_burnout,high,44,at_risk
A5148,air_conditioner,CLASSROOM838,classroom,2020-10-12,35,35,True,1.0,10.96,9209.42,181,5,0.583,28.7,0.8,0.8,48.08,2115.1,41.69,29.39,46.6,80.0,0.633,compressor_failure,high,33,at_risk
A5149,air_conditioner,CLASSROOM331,classroom,2022-02-22,21,46,False,0.2,1.49,753.41,265,3,0.277,27.6,1.5,0.4,36.59,2147.18,70.36,23.0,41.6,40.0,0.411,refrigerant_leak,high,53,operational
P5150,podium,CLASSROOM995,classroom,2023-06-22,6,51,False,0.2,1.25,180.49,254,1,0.239,28.95,2.0,0.3,29.88,158.01,75.04,20.47,47.8,30.0,0.296,control_panel_malfunction,medium,63,operational
P5151,projector,CLASSROOM146,classroom,2020-11-25,47,40,False,0.2,1.53,1728.8,299,7,0.579,30.59,0.8,0.8,44.43,340.86,41.84,32.19,46.33,80.0,0.432,overheating,high,51,operational
P5152,podium,LECTURE192,lecture_hall,2019-04-30,59,10,False,1.0,7.6,10762.52,22,9,0.813,30.7,1.5,0.4,40.08,197.16,17.96,44.08,122.0,40.0,0.717,connectivity_issue,critical,25,at_risk
P5153,podium,LECTURE397,lecture_hall,2021-04-03,50,20,False,0.1,0.5,600.48,199,8,0.446,30.17,0.8,0.8,31.54,165.1,53.79,24.16,35.67,80.0,0.478,connectivity_issue,high,46,operational
A5154,air_conditioner,LECTURE802,lecture_hall,2022-02-20,20,41,False,0.2,1.45,694.98,73,3,0.164,29.71,0.8,0.8,37.58,2211.24,82.89,16.06,13.1,80.0,0.365,electrical_fault,medium,57,operational
A5155,air_conditioner,SEMINAR444,seminar_room,2024-04-25,6,43,False,0.2,0.92,133.1,183,1,0.136,27.31,1.5,0.4,34.44,2034.24,84.04,13.55,20.42,40.0,0.254,filter_clog,medium,67,operational
P5156,podium,SEMINAR414,seminar_room,2021-01-10,45,38,False,0.2,2.12,2292.09,255,7,0.54,30.69,0.8,0.8,30.44,165.23,44.54,28.99,43.17,80.0,0.516,speaker_distortion,high,43,at_risk
P5157,projector,CLASSROOM754,classroom,2022-01-01,31,29,False,1.0,5.63,4190.11,3,5,0.508,26.64,0.8,0.8,53.29,321.03,48.84,30.39,40.6,80.0,0.32,color_degradation,medium,61,operational
P5158,projector,SEMINAR182,seminar_room,2023-12-29,1,4,False,1.0,6.76,162.24,223,1,0.219,26.21,2.0,0.3,43.27,320.16,76.99,19.35,43.7,30.0,0.287,lamp_burnout,medium,64,operational
A5159,air_conditioner,CLASSROOM615,classroom,2023-03-09,26,17,False,0.1,1.06,658.67,158,4,0.24,29.47,0.8,0.8,27.29,2243.1,73.87,20.44,19.18,80.0,0.296,electrical_fault,medium,63,operational
P5160,podium,CLASSROOM364,classroom,2020-10-11,58,29,False,1.0,2.1,2921.55,93,9,0.514,29.46,0.8,0.8,37.63,167.05,47.8,33.46,41.09,80.0,0.505,microphone_failure,high,44,at_risk
P5161,projector,SEMINAR989,seminar_room,2020-07-16,44,9,False,1.0,5.27,5562.72,128,7,0.826,30.54,1.5,0.4,61.72,375.36,16.69,46.02,123.87,40.0,0.63,fan_failure,high,33,at_risk
P5162,projector,CLASSROOM317,classroom,2022-04-08,16,31,False,1.0,7.73,2969.18,270,2,0.527,27.65,0.8,0.8,48.95,357.28,47.04,30.42,42.19,80.0,0.511,color_degradation,high,44,at_risk
P5163,podium,LECTURE375,lecture_hall,2021-01-15,41,22,False,1.0,5.95,5855.94,235,6,0.694,28.59,0.8,0.8,44.5,168.97,29.44,36.44,55.49,80.0,0.777,microphone_failure,critical,20,at_risk
P5164,projector,CLASSROOM391,classroom,2021-07-24,45,14,False,1.0,6.46,6979.28,157,7,0.899,29.61,1.5,0.4,60.01,366.46,9.7,46.9,134.92,40.0,0.66,connectivity_loss,high,30,at_risk
P5165,projector,CLASSROOM183,classroom,2024-05-27,7,52,False,0.2,2.11,354.63,62,1,0.133,26.22,2.0,0.3,38.69,309.43,82.52,9.74,26.69,30.0,0.253,connectivity_loss,medium,67,operational
P5166,projector,LECTURE574,lecture_hall,2023-03-01,7,39,False,0.2,0.69,116.54,264,1,0.245,28.96,0.8,0.8,40.13,305.68,72.97,12.48,19.58,80.0,0.298,connectivity_loss,medium,63,operational
A5167,air_conditioner,SEMINAR385,seminar_room,2023-12-25,15,12,False,1.0,8.33,2999.93,264,2,0.322,26.89,1.5,0.4,39.21,2337.67,66.32,21.55,48.25,40.0,0.429,electrical_fault,high,51,operational
P5168,projector,LECTURE834,lecture_hall,2024-06-14,13,28,False,1.0,3.33,1039.87,114,2,0.278,26.64,0.8,0.8,48.13,296.65,69.53,23.16,22.27,80.0,0.411,lamp_burnout,high,52,operational
P5169,podium,SEMINAR288,seminar_room,2020-08-14,49,34,False,1.0,7.91,9302.42,1,8,0.711,26.65,0.8,0.8,43.56,181.16,27.97,37.09,56.88,80.0,0.589,microphone_failure,high,37,at_risk
A5170,air_conditioner,SEMINAR274,seminar_room,2019-01-27,59,48,False,0.2,1.92,2716.25,242,9,0.52,27.15,1.5,0.4,45.29,2528.53,47.34,32.66,78.0,40.0,0.508,thermostat_malfunction,high,44,at_risk
P5171,projector,LECTURE707,lecture_hall,2023-03-28,4,30,False,1.0,7.73,742.24,5,1,0.087,27.3,0.8,0.8,46.78,332.32,87.27,11.41,6.99,80.0,0.163,lamp_burnout,low,75,operational
P5172,projector,CLASSROOM534,classroom,2023-02-20,22,50,False,0.2,1.46,769.65,197,3,0.374,28.97,2.0,0.3,46.37,330.57,62.57,24.06,74.83,30.0,0.45,overheating,high,49,operational
A5173,air_conditioner,LECTURE455,lecture_hall,2024-06-03,5,44,False,0.2,0.65,77.6,261,1,0.173,28.41,1.5,0.4,27.55,2038.3,81.42,17.85,25.89,40.0,0.269,electrical_fault,medium,65,operational
P5174,projector,LECTURE991,lecture_hall,2024-08-08,6,6,False,1.0,10.9,1569.93,157,1,0.335,31.45,2.0,0.3,61.15,334.14,64.27,18.3,67.05,30.0,0.434,overheating,high,50,operational
P5175,podium,SEMINAR639,seminar_room,2020-04-07,54,37,False,0.2,1.26,1629.05,10,9,0.36,28.8,0.8,0.8,31.97,167.62,61.4,20.68,28.78,80.0,0.286,power_supply_issue,medium,64,operational
A5176,air_conditioner,CLASSROOM617,classroom,2022-10-11,12,40,False,0.2,2.35,678.06,43,2,0.106,27.4,0.8,0.8,34.27,2139.05,88.81,10.23,8.52,80.0,0.162,electrical_fault,low,75,operational
A5177,air_conditioner,LECTURE733,lecture_hall,2022-08-14,33,18,False,0.1,0.23,183.85,268,5,0.32,26.58,0.8,0.8,37.74,2248.24,66.87,24.51,25.6,80.0,0.428,filter_clog,high,51,operational
P5178,projector,CLASSROOM525,classroom,2022-02-17,19,36,True,1.0,6.09,2776.49,271,3,0.526,30.26,0.8,0.8,51.63,338.37,45.61,36.29,42.11,80.0,0.611,overheating,high,35,at_risk
P5179,projector,CLASSROOM342,classroom,2020-09-19,37,40,False,0.2,1.94,1721.85,5,6,0.334,26.01,0.8,0.8,44.23,329.35,63.79,25.03,26.72,80.0,0.161,lamp_burnout,low,75,operational
P5180,podium,LECTURE876,lecture_hall,2021-12-20,40,14,False,1.0,4.3,4124.05,228,6,0.596,27.58,1.5,0.4,35.61,159.56,39.9,32.65,89.43,40.0,0.538,control_panel_malfunction,high,41,at_risk
A5181,air_conditioner,CLASSROOM136,classroom,2023-05-04,14,26,False,1.0,9.48,3186.74,195,2,0.285,31.07,0.8,0.8,43.84,2148.71,70.73,19.19,22.76,80.0,0.414,refrigerant_leak,high,52,operational
P5182,podium,CLASSROOM471,classroom,2020-05-27,50,27,False,1.0,11.78,14136.8,110,8,0.842,27.1,0.8,0.8,45.34,179.82,15.59,42.82,67.33,80.0,0.837,control_panel_malfunction,critical,14,at_risk
A5183,air_conditioner,LECTURE931,lecture_hall,2022-02-26,25,11,False,1.0,11.5,6897.5,197,4,0.464,30.88,1.5,0.4,40.75,2492.61,52.8,23.87,69.65,40.0,0.486,electrical_fault,high,46,operational
A5184,air_conditioner,LECTURE107,lecture_hall,2024-01-30,18,30,False,1.0,7.33,3168.47,119,3,0.262,31.48,0.8,0.8,42.02,2219.16,71.75,15.68,20.94,80.0,0.405,electrical_fault,high,53,operational
A5185,air_conditioner,CLASSROOM316,classroom,2022-01-08,27,13,False,1.0,9.6,6222.38,48,4,0.369,27.81,1.5,0.4,46.02,2284.85,61.51,19.52,55.36,40.0,0.381,compressor_failure,medium,55,operational
A5186,air_conditioner,SEMINAR703,seminar_room,2022-11-23,14,3,False,1.0,2.05,687.35,68,2,0.131,30.78,2.0,0.3,29.83,1875.68,84.75,11.15,26.14,30.0,0.241,compressor_failure,medium,68,operational
P5187,projector,LECTURE313,lecture_hall,2023-12-16,16,15,True,1.0,11.88,4562.71,9,2,0.47,28.73,1.5,0.4,60.03,357.77,51.57,31.93,70.53,40.0,0.438,color_degradation,high,50,operational
A5188,air_conditioner,LECTURE631,lecture_hall,2024-07-15,5,50,False,0.2,1.36,162.8,44,1,0.055,31.15,2.0,0.3,29.43,2021.08,92.58,11.58,10.97,30.0,0.144,electrical_fault,low,77,operational
A5189,air_conditioner,LECTURE232,lecture_hall,2022-03-11,29,30,False,1.0,8.57,5963.68,47,4,0.37,31.11,0.8,0.8,44.39,2064.89,59.93,18.64,29.59,80.0,0.379,compressor_failure,medium,55,operational
A5190,air_conditioner,CLASSROOM947,classroom,2021-09-30,32,20,False,0.1,0.7,535.56,234,5,0.308,26.59,0.8,0.8,40.5,2375.62,68.59,15.67,24.63,80.0,0.423,thermostat_malfunction,high,51,operational
P5191,projector,LAB117,lab,2022-02-09,27,18,False,0.1,0.88,570.54,7,4,0.19,29.04,0.8,0.8,46.17,318.0,78.41,13.12,15.23,80.0,0.215,overheating,medium,70,operational
A5192,air_conditioner,LECTURE579,lecture_hall,2023-06-27,15,38,False,0.2,1.52,548.31,142,2,0.172,27.78,0.8,0.8,30.78,2241.2,81.39,12.08,13.77,80.0,0.269,filter_clog,medium,65,operational
P5193,projector,LECTURE641,lecture_hall,2021-05-22,31,49,False,0.2,1.83,1359.38,186,5,0.468,29.18,2.0,0.3,52.4,345.75,51.06,25.87,93.66,30.0,0.487,overheating,high,46,operational
P5194,podium,CLASSROOM152,classroom,2022-05-25,30,45,False,0.2,2.07,1490.3,260,5,0.425,26.89,1.5,0.4,29.85,157.94,56.82,26.4,63.68,40.0,0.37,control_panel_malfunction,medium,56,operational
P5195,podium,LAB950,lab,2023-04-03,19,43,False,0.2,1.27,578.05,205,3,0.295,27.34,1.5,0.4,38.57,174.13,69.19,15.67,44.21,40.0,0.418,microphone_failure,high,52,operational
P5196,projector,LECTURE193,lecture_hall,2020-04-05,58,2,False,1.0,11.8,16426.14,249,9,0.99,30.53,2.0,0.3,65.45,359.88,0.95,56.82,198.0,30.0,0.896,lamp_burnout,critical,9,at_risk
P5197,projector,CLASSROOM802,classroom,2022-11-18,27,6,False,1.0,3.83,2479.86,36,4,0.382,28.57,2.0,0.3,48.5,329.93,60.18,20.01,76.33,30.0,0.453,lamp_burnout,high,49,operational
P5198,projector,LECTURE357,lecture_hall,2019-04-28,52,31,False,1.0,9.13,11390.43,275,8,0.96,26.69,0.8,0.8,56.31,407.14,3.97,53.23,76.8,80.0,0.684,color_degradation,high,28,at_risk
P5199,projector,LECTURE445,lecture_hall,2019-12-03,56,28,False,1.0,3.04,4085.14,31,9,0.655,29.18,0.8,0.8,51.1,340.9,34.01,36.15,52.39,80.0,0.534,overheating,high,41,at_risk
A5200,air_conditioner,CLASSROOM800,classroom,2022-06-24,15,37,False,0.2,0.59,211.34,206,2,0.196,29.03,0.8,0.8,36.02,2128.05,77.2,15.24,15.72,80.0,0.379,electrical_fault,medium,55,operational
A5201,air_conditioner,CLASSROOM420,classroom,2019-10-13,52,3,False,1.0,6.23,7778.03,266,8,0.667,27.33,2.0,0.3,45.61,2406.88,32.2,36.83,133.41,30.0,0.567,refrigerant_leak,high,38,at_risk
A5202,air_conditioner,LECTURE420,lecture_hall,2022-04-30,28,33,False,1.0,9.32,6262.65,18,4,0.359,29.76,0.8,0.8,42.78,2139.15,63.22,25.51,28.7,80.0,0.294,compressor_failure,medium,63,operational
A5203,air_conditioner,SEMINAR720,seminar_room,2022-04-16,39,26,False,1.0,5.57,5212.28,31,6,0.386,31.72,0.8,0.8,43.87,2154.73,60.19,19.57,30.88,80.0,0.34,electrical_fault,medium,59,operational
A5204,air_conditioner,LECTURE658,lecture_hall,2022-03-25,18,37,False,0.2,2.12,916.61,102,3,0.177,29.42,0.8,0.8,29.46,2237.07,79.67,16.77,14.18,80.0,0.271,compressor_failure,medium,65,operational
P5205,projector,CLASSROOM957,classroom,2022-08-04,35,25,False,1.0,8.52,7160.07,258,5,0.875,31.39,0.8,0.8,57.74,377.5,12.18,52.44,70.0,80.0,0.65,overheating,high,31,at_risk
P5206,podium,LAB597,lab,2021-04-23,32,49,False,0.2,0.81,620.12,285,5,0.391,31.11,2.0,0.3,30.65,173.56,58.19,24.21,78.2,30.0,0.456,microphone_failure,high,48,operational
P5207,podium,LAB102,lab,2021-11-06,29,13,False,1.0,11.05,7690.27,168,4,0.67,30.82,1.5,0.4,43.21,182.99,32.58,42.53,100.43,40.0,0.768,connectivity_issue,critical,20,at_risk
P5208,projector,LECTURE265,lecture_hall,2021-01-27,41,24,False,1.0,4.31,4242.51,93,6,0.662,26.59,0.8,0.8,55.9,362.57,33.01,42.92,52.95,80.0,0.565,connectivity_loss,high,39,at_risk
P5209,projector,LECTURE959,lecture_hall,2023-12-02,3,9,False,1.0,5.44,391.38,275,1,0.248,28.95,1.5,0.4,45.3,307.49,72.69,20.18,37.14,40.0,0.399,fan_failure,medium,54,operational
P5210,projector,CLASSROOM201,classroom,2020-01-23,45,40,False,0.2,2.13,2300.84,274,7,0.617,31.26,0.8,0.8,49.44,380.15,36.92,36.69,49.34,80.0,0.547,lamp_burnout,high,40,at_risk
P5211,podium,SEMINAR550,seminar_room,2020-01-15,59,47,False,0.2,1.42,2008.8,198,9,0.56,28.38,1.5,0.4,35.01,180.23,43.18,33.57,84.07,40.0,0.524,power_supply_issue,high,42,at_risk
P5212,podium,LAB865,lab,2020-03-19,56,43,False,0.2,1.84,2475.42,37,9,0.435,26.3,1.5,0.4,30.99,168.91,56.3,22.2,65.19,40.0,0.428,microphone_failure,high,51,operational
P5213,podium,SEMINAR884,seminar_room,2024-12-04,2,5,False,1.0,10.14,486.9,246,1,0.234,26.59,2.0,0.3,32.89,150.55,75.87,15.27,46.87,30.0,0.394,power_supply_issue,medium,54,operational
P5214,podium,CLASSROOM148,classroom,2023-10-04,18,13,False,1.0,6.79,2931.57,74,3,0.298,28.87,1.5,0.4,34.06,169.26,69.47,23.37,44.74,40.0,0.419,connectivity_issue,high,52,operational
P5215,projector,SEMINAR505,seminar_room,2022-06-03,16,39,False,0.2,1.2,459.82,114,2,0.245,27.06,0.8,0.8,47.74,346.48,74.04,17.37,19.6,80.0,0.398,overheating,medium,54,operational
P5216,podium,LECTURE183,lecture_hall,2019-05-09,55,46,False,0.2,2.04,2697.09,268,9,0.61,30.78,1.5,0.4,28.37,175.44,38.91,32.08,91.48,40.0,0.444,microphone_failure,high,50,operational
P5217,projector,LECTURE421,lecture_hall,2021-12-20,26,6,False,1.0,3.17,1980.59,17,4,0.314,28.76,2.0,0.3,44.88,323.91,65.78,18.1,62.79,30.0,0.22,connectivity_loss,medium,70,operational
P5218,projector,CLASSROOM436,classroom,2021-02-17,48,5,False,1.0,9.77,11249.87,161,8,0.919,31.3,2.0,0.3,60.79,416.01,7.81,49.1,183.78,30.0,0.668,lamp_burnout,high,29,at_risk
A5219,air_conditioner,LECTURE466,lecture_hall,2020-03-03,42,33,False,1.0,8.99,9058.73,154,7,0.598,30.16,0.8,0.8,48.61,2311.18,40.04,34.22,47.8,80.0,0.539,compressor_failure,high,41,at_risk
P5220,podium,CLASSROOM420,classroom,2020-08-14,43,8,False,1.0,5.63,5809.5,129,7,0.613,29.97,2.0,0.3,37.34,182.92,36.94,33.8,122.59,30.0,0.545,connectivity_issue,high,40,at_risk
P5221,podium,CLASSROOM100,classroom,2019-05-16,57,3,False,1.0,11.14,15245.26,138,9,0.9,26.14,2.0,0.3,49.09,205.2,9.58,50.54,180.0,30.0,0.86,control_panel_malfunction,critical,12,at_risk
A5222,air_conditioner,SEMINAR337,seminar_room,2023-12-30,9,39,False,0.2,1.63,351.73,124,1,0.126,30.63,0.8,0.8,31.28,2233.66,83.96,9.47,10.05,80.0,0.25,thermostat_malfunction,medium,67,operational
P5223,projector,SEMINAR148,seminar_room,2023-03-31,9,52,False,0.2,1.16,249.74,96,1,0.172,29.59,2.0,0.3,36.88,308.22,80.23,18.52,34.5,30.0,0.269,fan_failure,medium,65,operational
P5224,podium,CLASSROOM168,classroom,2021-11-18,30,19,False,0.1,0.93,669.66,293,5,0.383,27.75,0.8,0.8,29.31,157.34,61.21,25.01,30.68,80.0,0.353,connectivity_issue,medium,58,operational
A5225,air_conditioner,SEMINAR606,seminar_room,2020-04-29,58,5,False,1.0,5.02,6992.09,146,9,0.604,27.54,2.0,0.3,41.98,2347.82,38.48,30.5,120.84,30.0,0.542,filter_clog,high,41,at_risk
P5226,podium,CLASSROOM538,classroom,2023-02-06,29,26,False,1.0,6.65,4631.52,273,4,0.577,28.03,0.8,0.8,33.98,168.31,41.96,37.62,46.13,80.0,0.531,power_supply_issue,high,42,at_risk
P5227,projector,LECTURE743,lecture_hall,2024-05-19,11,16,True,1.0,5.91,1560.38,255,1,0.385,29.51,1.5,0.4,55.18,339.53,59.16,24.08,57.75,40.0,0.554,connectivity_loss,high,40,at_risk
P5228,projector,LAB231,lab,2022-06-06,26,30,False,1.0,4.39,2737.11,72,4,0.438,31.57,0.8,0.8,46.81,348.11,55.01,28.12,35.05,80.0,0.475,lamp_burnout,high,47,operational
P5229,projector,LECTURE568,lecture_hall,2021-04-11,29,35,True,1.0,8.24,5734.35,208,4,0.823,30.47,0.8,0.8,62.53,387.04,17.49,47.22,65.83,80.0,0.729,connectivity_loss,critical,24,at_risk
P5230,podium,CLASSROOM399,classroom,2023-11-17,7,24,False,1.0,4.01,674.34,131,1,0.178,31.6,0.8,0.8,28.84,172.67,81.32,17.55,14.23,80.0,0.271,speaker_distortion,medium,65,operational
P5231,projector,CLASSROOM564,classroom,2023-01-19,28,19,False,0.1,0.7,467.37,102,4,0.292,28.08,0.8,0.8,47.82,319.1,68.89,15.96,23.38,80.0,0.417,color_degradation,high,52,operational
P5232,projector,SEMINAR842,seminar_room,2024-02-06,6,31,False,1.0,2.3,331.23,112,1,0.182,27.0,0.8,0.8,45.71,334.91,80.8,11.14,14.56,80.0,0.373,overheating,medium,56,operational
P5233,projector,CLASSROOM434,classroom,2020-06-27,48,23,False,1.0,2.42,2793.2,273,8,0.673,31.65,0.8,0.8,51.12,334.91,31.91,42.69,53.82,80.0,0.569,overheating,high,38,at_risk
P5234,projector,CLASSROOM897,classroom,2023-01-15,18,28,False,1.0,4.4,1899.2,122,3,0.384,30.77,0.8,0.8,52.62,334.09,59.17,23.05,30.71,80.0,0.454,lamp_burnout,high,49,operational
A5235,air_conditioner,CLASSROOM765,classroom,2021-11-02,33,29,False,1.0,8.47,6707.02,180,5,0.489,26.2,0.8,0.8,44.56,2454.31,49.39,27.78,39.09,80.0,0.495,filter_clog,high,45,operational
A5236,air_conditioner,LECTURE453,lecture_hall,2023-08-31,2,44,False,0.2,0.72,34.51,35,1,0.031,28.49,1.5,0.4,29.76,1889.26,92.8,4.09,4.59,40.0,0.109,thermostat_malfunction,low,80,operational
A5237,air_conditioner,SEMINAR961,seminar_room,2024-03-30,5,35,True,1.0,10.41,1249.42,251,1,0.206,28.67,0.8,0.8,47.5,2119.02,77.15,15.57,16.49,80.0,0.482,refrigerant_leak,high,46,operational
A5238,air_conditioner,LECTURE174,lecture_hall,2021-04-02,52,28,False,1.0,2.01,2513.91,35,8,0.363,27.26,0.8,0.8,31.04,2215.01,60.65,23.48,29.06,80.0,0.243,compressor_failure,medium,68,operational
P5239,podium,LECTURE852,lecture_hall,2022-10-15,18,14,False,1.0,4.61,1990.74,230,3,0.381,26.52,1.5,0.4,34.05,175.23,60.46,28.55,57.18,40.0,0.452,speaker_distortion,high,49,operational
P5240,projector,LECTURE390,lecture_hall,2021-10-10,41,8,False,1.0,9.2,9050.0,121,6,0.839,31.47,2.0,0.3,59.03,400.81,15.58,48.23,167.89,30.0,0.636,overheating,high,32,at_risk
A5241,air_conditioner,LECTURE572,lecture_hall,2021-06-30,34,16,True,1.0,3.96,3230.94,120,5,0.344,28.55,1.5,0.4,38.66,2185.31,63.8,25.64,51.65,40.0,0.538,refrigerant_leak,high,41,at_risk
P5242,podium,CLASSROOM891,classroom,2023-08-20,16,50,False,0.2,1.22,470.15,220,2,0.287,31.58,2.0,0.3,33.29,154.09,68.94,23.32,57.37,30.0,0.415,microphone_failure,high,52,operational
